# Aged protected aluminum mirror coating - downward looking, V1, Date=February 27, 2012
# Simple loss model with fixed losses per filter band
# Filter % Loss
#   u      3.7
#   g      3.5
#   r      3.3
#   i      3.3
#   z      3.3
#   y      3.3
# Wavelength(nm) Reflectance(0-1)
300.00	0.87591
301.00	0.87630
302.00	0.87630
303.00	0.87630
304.00	0.87668
305.00	0.87668
306.00	0.87668
307.00	0.87668
308.00	0.87707
309.00	0.87707
310.00	0.87707
311.00	0.87747
312.00	0.87747
313.00	0.87747
314.00	0.87785
315.00	0.87785
316.00	0.87785
317.00	0.87785
318.00	0.87824
319.00	0.87824
320.00	0.87824
321.00	0.87862
322.00	0.87862
323.00	0.87862
324.00	0.87901
325.00	0.87901
326.00	0.87939
327.00	0.87939
328.00	0.87939
329.00	0.87978
330.00	0.87978
331.00	0.87978
332.00	0.88016
333.00	0.88016
334.00	0.88016
335.00	0.88055
336.00	0.88055
337.00	0.88055
338.00	0.88093
339.00	0.88093
340.00	0.88093
341.00	0.88132
342.00	0.88132
343.00	0.88132
344.00	0.88132
345.00	0.88169
346.00	0.88169
347.00	0.88169
348.00	0.88169
349.00	0.88169
350.00	0.88208
351.00	0.88208
352.00	0.88208
353.00	0.88208
354.00	0.88208
355.00	0.88246
356.00	0.88246
357.00	0.88246
358.00	0.88246
359.00	0.88285
360.00	0.88285
361.00	0.88285
362.00	0.88285
363.00	0.88323
364.00	0.88323
365.00	0.88361
366.00	0.88361
367.00	0.88361
368.00	0.88399
369.00	0.88399
370.00	0.88399
371.00	0.88437
372.00	0.88437
373.00	0.88437
374.00	0.88476
375.00	0.88476
376.00	0.88513
377.00	0.88513
378.00	0.88513
379.00	0.88551
380.00	0.88551
381.00	0.88551
382.00	0.88551
383.00	0.88551
384.00	0.88589
385.00	0.88589
386.00	0.88589
387.00	0.88589
388.00	0.88589
389.00	0.88589
390.00	0.88627
391.00	0.88627
392.00	0.88627
393.00	0.88627
394.00	0.88627
395.00	0.88665
396.00	0.88665
397.00	0.88665
398.00	0.88665
399.00	0.88665
400.00	0.88665
401.00	0.88846
402.00	0.88846
403.00	0.88884
404.00	0.88884
405.00	0.88884
406.00	0.88884
407.00	0.88884
408.00	0.88884
409.00	0.88884
410.00	0.88884
411.00	0.88884
412.00	0.88884
413.00	0.88884
414.00	0.88884
415.00	0.88884
416.00	0.88884
417.00	0.88884
418.00	0.88884
419.00	0.88884
420.00	0.88921
421.00	0.88921
422.00	0.88921
423.00	0.88921
424.00	0.88921
425.00	0.88921
426.00	0.88921
427.00	0.88921
428.00	0.88921
429.00	0.88921
430.00	0.88921
431.00	0.88921
432.00	0.88960
433.00	0.88960
434.00	0.88960
435.00	0.88960
436.00	0.88960
437.00	0.88960
438.00	0.88921
439.00	0.88921
440.00	0.88921
441.00	0.88921
442.00	0.88921
443.00	0.88884
444.00	0.88884
445.00	0.88884
446.00	0.88884
447.00	0.88884
448.00	0.88884
449.00	0.88846
450.00	0.88846
451.00	0.88846
452.00	0.88846
453.00	0.88846
454.00	0.88808
455.00	0.88808
456.00	0.88808
457.00	0.88808
458.00	0.88808
459.00	0.88770
460.00	0.88770
461.00	0.88770
462.00	0.88770
463.00	0.88770
464.00	0.88770
465.00	0.88731
466.00	0.88731
467.00	0.88731
468.00	0.88731
469.00	0.88731
470.00	0.88731
471.00	0.88731
472.00	0.88694
473.00	0.88694
474.00	0.88694
475.00	0.88694
476.00	0.88694
477.00	0.88694
478.00	0.88694
479.00	0.88694
480.00	0.88656
481.00	0.88656
482.00	0.88656
483.00	0.88656
484.00	0.88656
485.00	0.88656
486.00	0.88656
487.00	0.88656
488.00	0.88656
489.00	0.88656
490.00	0.88656
491.00	0.88617
492.00	0.88617
493.00	0.88617
494.00	0.88617
495.00	0.88579
496.00	0.88579
497.00	0.88579
498.00	0.88541
499.00	0.88541
500.00	0.88541
501.00	0.88541
502.00	0.88503
503.00	0.88503
504.00	0.88503
505.00	0.88465
506.00	0.88465
507.00	0.88465
508.00	0.88426
509.00	0.88426
510.00	0.88426
511.00	0.88426
512.00	0.88388
513.00	0.88388
514.00	0.88388
515.00	0.88349
516.00	0.88349
517.00	0.88349
518.00	0.88349
519.00	0.88311
520.00	0.88311
521.00	0.88311
522.00	0.88311
523.00	0.88273
524.00	0.88273
525.00	0.88273
526.00	0.88273
527.00	0.88273
528.00	0.88234
529.00	0.88234
530.00	0.88234
531.00	0.88234
532.00	0.88196
533.00	0.88196
534.00	0.88196
535.00	0.88196
536.00	0.88196
537.00	0.88157
538.00	0.88157
539.00	0.88157
540.00	0.88157
541.00	0.88157
542.00	0.88118
543.00	0.88118
544.00	0.88118
545.00	0.88118
546.00	0.88118
547.00	0.88118
548.00	0.88080
549.00	0.88080
550.00	0.88080
551.00	0.88080
552.00	0.88080
553.00	0.88215
554.00	0.88215
555.00	0.88215
556.00	0.88215
557.00	0.88215
558.00	0.88215
559.00	0.88176
560.00	0.88176
561.00	0.88176
562.00	0.88176
563.00	0.88176
564.00	0.88176
565.00	0.88176
566.00	0.88176
567.00	0.88176
568.00	0.88176
569.00	0.88176
570.00	0.88176
571.00	0.88176
572.00	0.88176
573.00	0.88176
574.00	0.88176
575.00	0.88138
576.00	0.88138
577.00	0.88138
578.00	0.88138
579.00	0.88138
580.00	0.88138
581.00	0.88099
582.00	0.88099
583.00	0.88060
584.00	0.88060
585.00	0.88060
586.00	0.88021
587.00	0.88021
588.00	0.88021
589.00	0.87982
590.00	0.87982
591.00	0.87982
592.00	0.87943
593.00	0.87943
594.00	0.87943
595.00	0.87905
596.00	0.87905
597.00	0.87905
598.00	0.87865
599.00	0.87865
600.00	0.87865
601.00	0.87826
602.00	0.87826
603.00	0.87826
604.00	0.87788
605.00	0.87788
606.00	0.87788
607.00	0.87788
608.00	0.87748
609.00	0.87748
610.00	0.87748
611.00	0.87709
612.00	0.87709
613.00	0.87709
614.00	0.87709
615.00	0.87670
616.00	0.87670
617.00	0.87670
618.00	0.87670
619.00	0.87631
620.00	0.87631
621.00	0.87631
622.00	0.87631
623.00	0.87591
624.00	0.87591
625.00	0.87591
626.00	0.87591
627.00	0.87591
628.00	0.87552
629.00	0.87552
630.00	0.87552
631.00	0.87552
632.00	0.87552
633.00	0.87513
634.00	0.87513
635.00	0.87513
636.00	0.87513
637.00	0.87513
638.00	0.87513
639.00	0.87473
640.00	0.87473
641.00	0.87473
642.00	0.87473
643.00	0.87434
644.00	0.87434
645.00	0.87434
646.00	0.87434
647.00	0.87434
648.00	0.87434
649.00	0.87395
650.00	0.87395
651.00	0.87356
652.00	0.87316
653.00	0.87276
654.00	0.87197
655.00	0.87197
656.00	0.87118
657.00	0.87078
658.00	0.87038
659.00	0.87038
660.00	0.87038
661.00	0.86999
662.00	0.86959
663.00	0.86920
664.00	0.86839
665.00	0.86800
666.00	0.86759
667.00	0.86719
668.00	0.86680
669.00	0.86680
670.00	0.86680
671.00	0.86639
672.00	0.86600
673.00	0.86559
674.00	0.86479
675.00	0.86438
676.00	0.86398
677.00	0.86398
678.00	0.86358
679.00	0.86317
680.00	0.86317
681.00	0.86277
682.00	0.86236
683.00	0.86196
684.00	0.86114
685.00	0.86074
686.00	0.86033
687.00	0.86033
688.00	0.85993
689.00	0.85952
690.00	0.85952
691.00	0.85911
692.00	0.85914
693.00	0.85872
694.00	0.85832
695.00	0.85791
696.00	0.85791
697.00	0.85709
698.00	0.85667
699.00	0.85667
700.00	0.85627
701.00	0.85627
702.00	0.85585
703.00	0.85545
704.00	0.85545
705.00	0.85503
706.00	0.85503
707.00	0.85462
708.00	0.85462
709.00	0.85421
710.00	0.85421
711.00	0.85379
712.00	0.85338
713.00	0.85338
714.00	0.85296
715.00	0.85296
716.00	0.85255
717.00	0.85255
718.00	0.85214
719.00	0.85214
720.00	0.85172
721.00	0.85172
722.00	0.85131
723.00	0.85131
724.00	0.85089
725.00	0.85047
726.00	0.85047
727.00	0.85005
728.00	0.85005
729.00	0.84963
730.00	0.84963
