9.085000000001383569e+02 3.739163545784175333e-04
9.086000000001383796e+02 7.478232813113428173e-04
9.087000000001384024e+02 1.516398487291541934e-03
9.088000000001384251e+02 2.284950653628634726e-03
9.089000000001384478e+02 3.053479118958173609e-03
9.090000000001384706e+02 3.821984277912452658e-03
9.091000000001384933e+02 4.574227898599886495e-03
9.092000000001385160e+02 5.327931747491044916e-03
9.093000000001385388e+02 6.103929626970161677e-03
9.094000000001385615e+02 6.881431471359526417e-03
9.095000000001385843e+02 7.660439649479558466e-03
9.096000000001386070e+02 8.437189460686739945e-03
9.097000000001386297e+02 9.193869109209103913e-03
9.098000000001386525e+02 9.951355514259560553e-03
9.099000000001386752e+02 1.073056975770208220e-02
9.100000000001386979e+02 1.151062045351802614e-02
9.101000000001387207e+02 1.226163071658909615e-02
9.102000000001387434e+02 1.300973924355928318e-02
9.103000000001387662e+02 1.373414316946563671e-02
9.104000000001387889e+02 1.445573677221551750e-02
9.105000000001388116e+02 1.519525519965149452e-02
9.106000000001388344e+02 1.600344919018924575e-02
9.107000000001388571e+02 1.681559317138495505e-02
9.108000000001388798e+02 1.763168286597570356e-02
9.109000000001389026e+02 1.843076876337526593e-02
9.110000000001389253e+02 1.923368132553281845e-02
9.111000000001389481e+02 2.002864314355772002e-02
9.112000000001389708e+02 2.082498950343518798e-02
9.113000000001389935e+02 2.162271087697573146e-02
9.114000000001390163e+02 2.242179593282678587e-02
9.115000000001390390e+02 2.320113946439801914e-02
9.116000000001390617e+02 2.389239438491376835e-02
9.117000000001390845e+02 2.460035745345371880e-02
9.118000000001391072e+02 2.530394140865419375e-02
9.119000000001391300e+02 2.598229836880018226e-02
9.120000000001391527e+02 2.665640506613999039e-02
9.121000000001391754e+02 2.749526674682079702e-02
9.122000000001391982e+02 2.833796806414721342e-02
9.123000000001392209e+02 2.918450398864233866e-02
9.124000000001392436e+02 3.003486948729852668e-02
9.125000000001392664e+02 3.086800358601861707e-02
9.126000000001392891e+02 3.144168393056889776e-02
9.127000000001393119e+02 3.202746013766262501e-02
9.128000000001393346e+02 3.260428510891120318e-02
9.129000000001393573e+02 3.317216768918108266e-02
9.130000000001393801e+02 3.373111672974585945e-02
9.131000000001394028e+02 3.423689453688975870e-02
9.132000000001394255e+02 3.473300444571064682e-02
9.133000000001394483e+02 3.523949049934038680e-02
9.134000000001394710e+02 3.573605662952992340e-02
9.135000000001394937e+02 3.659818065145032523e-02
9.136000000001395165e+02 3.790109251797654788e-02
9.137000000001395392e+02 3.959477510685761870e-02
9.138000000001395620e+02 4.130372464687308287e-02
9.139000000001395847e+02 4.300773022800914724e-02
9.140000000001396074e+02 4.472671912027680052e-02
9.141000000001396302e+02 4.659294609915532598e-02
9.142000000001396529e+02 4.848149930740620200e-02
9.143000000001396756e+02 5.039232155352471598e-02
9.144000000001396984e+02 5.232535491759671836e-02
9.145000000001397211e+02 5.425951025319489252e-02
9.146000000001397439e+02 5.566906526200968847e-02
9.147000000001397666e+02 5.709130369265738580e-02
9.148000000001397893e+02 5.850519128129241103e-02
9.149000000001398121e+02 5.991072652581245356e-02
9.150000000001398348e+02 6.130791007955113670e-02
9.151000000001398575e+02 6.215757869135375008e-02
9.152000000001398803e+02 6.297272511066599743e-02
9.153000000001399030e+02 6.373334517416796852e-02
9.154000000001399258e+02 6.446001254908845235e-02
9.155000000001399485e+02 6.517237199920079826e-02
9.156000000001399712e+02 6.682633449610234089e-02
9.157000000001399940e+02 6.848812195257154845e-02
9.158000000001400167e+02 7.015773359402645293e-02
9.159000000001400394e+02 7.183517277531836775e-02
9.160000000001400622e+02 7.352044726372190808e-02
9.161000000001400849e+02 7.581180759784546253e-02
9.162000000001401077e+02 7.813455428369038558e-02
9.163000000001401304e+02 8.050918872386278458e-02
9.164000000001401531e+02 8.291562943774155592e-02
9.165000000001401759e+02 8.535387966075483335e-02
9.166000000001401986e+02 8.694010521736203478e-02
9.167000000001402213e+02 8.852689407436076241e-02
9.168000000001402441e+02 9.011422847757052934e-02
9.169000000001402668e+02 9.168112890404196691e-02
9.170000000001402896e+02 9.324852815116933813e-02
9.171000000001403123e+02 9.410380577390285717e-02
9.172000000001403350e+02 9.493588415928116975e-02
9.173000000001403578e+02 9.574477292951588669e-02
9.174000000001403805e+02 9.653048111115704322e-02
9.175000000001404032e+02 9.729301718333853433e-02
9.176000000001404260e+02 9.847423434600040271e-02
9.177000000001404487e+02 9.962541445223618841e-02
9.178000000001404715e+02 1.007667486384390826e-01
9.179000000001404942e+02 1.019181578471428651e-01
9.180000000001405169e+02 1.030596243537593576e-01
9.181000000001405397e+02 1.051354354692135701e-01
9.182000000001405624e+02 1.072272850535340299e-01
9.183000000001405851e+02 1.093149850266578044e-01
9.184000000001406079e+02 1.114184633399059599e-01
9.185000000001406306e+02 1.135580938689412095e-01
9.186000000001406534e+02 1.157392191656621688e-01
9.187000000001406761e+02 1.179370752906935271e-01
9.188000000001406988e+02 1.201515873607363477e-01
9.189000000001407216e+02 1.223826815841683180e-01
9.190000000001407443e+02 1.246302856421380861e-01
9.191000000001407670e+02 1.263369115063595338e-01
9.192000000001407898e+02 1.280470406133188688e-01
9.193000000001408125e+02 1.297816741472919144e-01
9.194000000001408353e+02 1.315197790589714422e-01
9.195000000001408580e+02 1.332613194514874755e-01
9.196000000001408807e+02 1.347777710770417525e-01
9.197000000001409035e+02 1.362923497004435158e-01
9.198000000001409262e+02 1.378050344579631603e-01
9.199000000001409489e+02 1.392947526861210705e-01
9.200000000001409717e+02 1.407825637404513941e-01
9.201000000001409944e+02 1.427101205963255959e-01
9.202000000001410172e+02 1.446446155865266925e-01
9.203000000001410399e+02 1.465860238873909205e-01
9.204000000001410626e+02 1.485343238240592889e-01
9.205000000001410854e+02 1.504894970709264590e-01
9.206000000001411081e+02 1.519755773282458755e-01
9.207000000001411308e+02 1.534378721667994383e-01
9.208000000001411536e+02 1.548977025843228938e-01
9.209000000001411763e+02 1.563763343331470157e-01
9.210000000001411991e+02 1.578525331685116384e-01
9.211000000001412218e+02 1.589511811345140913e-01
9.212000000001412445e+02 1.600404457561983851e-01
9.213000000001412673e+02 1.611203998281760807e-01
9.214000000001412900e+02 1.621911243279328119e-01
9.215000000001413127e+02 1.632318135888467248e-01
9.216000000001413355e+02 1.646469772407500309e-01
9.217000000001413582e+02 1.660805624226613375e-01
9.218000000001413810e+02 1.675116576662934176e-01
9.219000000001414037e+02 1.689402459316496630e-01
9.220000000001414264e+02 1.703663095999199406e-01
9.221000000001414492e+02 1.722070150593134619e-01
9.222000000001414719e+02 1.740525225832167677e-01
9.223000000001414946e+02 1.759237189515296118e-01
9.224000000001415174e+02 1.777997207549861791e-01
9.225000000001415401e+02 1.796804920985288490e-01
9.226000000001415629e+02 1.811107535258480172e-01
9.227000000001415856e+02 1.825384455388631422e-01
9.228000000001416083e+02 1.839635789099142438e-01
9.229000000001416311e+02 1.853652403768032420e-01
9.230000000001416538e+02 1.867644050880946927e-01
9.231000000001416765e+02 1.880680433632302972e-01
9.232000000001416993e+02 1.893674195167998897e-01
9.233000000001417220e+02 1.906625595842505183e-01
9.234000000001417447e+02 1.919534921674113659e-01
9.235000000001417675e+02 1.932402484959439004e-01
9.236000000001417902e+02 1.944418537853851159e-01
9.237000000001418130e+02 1.956179735576765444e-01
9.238000000001418357e+02 1.967890635316486003e-01
9.239000000001418584e+02 1.979754446135963131e-01
9.240000000001418812e+02 1.991561560208798265e-01
9.241000000001419039e+02 2.003719660077062092e-01
9.242000000001419266e+02 2.015821978828245542e-01
9.243000000001419494e+02 2.027866323038248764e-01
9.244000000001419721e+02 2.039850699732965178e-01
9.245000000001419949e+02 2.051569269241507176e-01
9.246000000001420176e+02 2.064985731551701176e-01
9.247000000001420403e+02 2.078566047081327195e-01
9.248000000001420631e+02 2.092104679175516846e-01
9.249000000001420858e+02 2.105600395645714495e-01
9.250000000001421085e+02 2.119052222945155828e-01
9.251000000001421313e+02 2.135323902903962789e-01
9.252000000001421540e+02 2.151589805078311102e-01
9.253000000001421768e+02 2.168053171604900908e-01
9.254000000001421995e+02 2.184510654000991481e-01
9.255000000001422222e+02 2.200962535569170875e-01
9.256000000001422450e+02 2.216471029558328421e-01
9.257000000001422677e+02 2.231963932526086214e-01
9.258000000001422904e+02 2.247442560048397153e-01
9.259000000001423132e+02 2.262704727848521835e-01
9.260000000001423359e+02 2.277956274041112172e-01
9.261000000001423587e+02 2.292561563622041998e-01
9.262000000001423814e+02 2.307151564524609344e-01
9.263000000001424041e+02 2.321729460130486367e-01
9.264000000001424269e+02 2.336298827407229661e-01
9.265000000001424496e+02 2.350863646544918417e-01
9.266000000001424723e+02 2.366920657887761070e-01
9.267000000001424951e+02 2.382778762796506633e-01
9.268000000001425178e+02 2.398641900973216001e-01
9.269000000001425406e+02 2.414714294497486147e-01
9.270000000001425633e+02 2.430792661304795876e-01
9.271000000001425860e+02 2.431335383790389215e-01
9.272000000001426088e+02 2.431715199335870436e-01
9.273000000001426315e+02 2.431932988345650304e-01
9.274000000001426542e+02 2.431989631019959575e-01
9.275000000001426770e+02 2.431688244463518778e-01
9.276000000001426997e+02 2.425974200647736390e-01
9.277000000001427225e+02 2.420243344545799924e-01
9.278000000001427452e+02 2.414298183424825051e-01
9.279000000001427679e+02 2.408138988120331336e-01
9.280000000001427907e+02 2.401766030766201709e-01
9.281000000001428134e+02 2.410716977773267045e-01
9.282000000001428361e+02 2.419612945316964026e-01
9.283000000001428589e+02 2.428265474917791489e-01
9.284000000001428816e+02 2.436863577982339713e-01
9.285000000001429044e+02 2.445594614667221944e-01
9.286000000001429271e+02 2.451520919926211683e-01
9.287000000001429498e+02 2.457374511950678186e-01
9.288000000001429726e+02 2.463150294380946903e-01
9.289000000001429953e+02 2.468658467262024314e-01
9.290000000001430180e+02 2.474080853357314425e-01
9.291000000001430408e+02 2.474814210944057680e-01
9.292000000001430635e+02 2.475404775262451396e-01
9.293000000001430863e+02 2.475849328199150601e-01
9.294000000001431090e+02 2.476145032779533683e-01
9.295000000001431317e+02 2.476289435343058398e-01
9.296000000001431545e+02 2.465843859308142483e-01
9.297000000001431772e+02 2.454972961274919652e-01
9.298000000001431999e+02 2.443855327496226026e-01
9.299000000001432227e+02 2.432663144037660874e-01
9.300000000001432454e+02 2.421220310046530433e-01
9.301000000001432682e+02 2.411807460008500159e-01
9.302000000001432909e+02 2.402167164689494872e-01
9.303000000001433136e+02 2.392300714029011455e-01
9.304000000001433364e+02 2.382209843982107944e-01
9.305000000001433591e+02 2.371733586528390614e-01
9.306000000001433818e+02 2.361645833878284473e-01
9.307000000001434046e+02 2.351507723568058705e-01
9.308000000001434273e+02 2.341159454963347153e-01
9.309000000001434501e+02 2.330604716978176838e-01
9.310000000001434728e+02 2.319847536969201762e-01
9.311000000001434955e+02 2.306223493827516957e-01
9.312000000001435183e+02 2.292388312674275563e-01
9.313000000001435410e+02 2.278196579651092790e-01
9.314000000001435637e+02 2.263807536398610987e-01
9.315000000001435865e+02 2.249373956992864743e-01
9.316000000001436092e+02 2.213936399493590113e-01
9.317000000001436320e+02 2.178136346276500490e-01
9.318000000001436547e+02 2.141975486671476581e-01
9.319000000001436774e+02 2.105455506808580068e-01
9.320000000001437002e+02 2.068578087201510818e-01
9.321000000001437229e+02 2.059605895730635960e-01
9.322000000001437456e+02 2.050492033470254216e-01
9.323000000001437684e+02 2.041365915576519308e-01
9.324000000001437911e+02 2.032097549096479328e-01
